description	user	output	target
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9986113233026117	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.023438453674316406	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.715532511472702	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00025409460067749023	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9366732612252235	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0028215646743774414	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00038701295852661133	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9998443155782297	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004447638988494873	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.11208134889602661	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.4207991361618042	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9497396573424339	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0056035518646240234	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.000538170337677002	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997422514716163	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.996525761904195	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.020392537117004395	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008045852184295654	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.999999813397622	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7992744743824005	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9804450962692499	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0019423365592956543	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9823150504380465	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9786638505756855	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.016955792903900146	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002051413059234619	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.003605186939239502	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9941296996548772	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9886411931365728	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00044804811477661133	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.21251541376113892	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.40647226572036743	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999996982455173	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.018522918224334717	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.15687978267669678	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0013756752014160156	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9973954921588302	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.20176738500595093	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0035833120346069336	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	1	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.017725348472595215	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.18306785821914673	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9078691452741623	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.009660780429840088	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8476731181144714	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.980489008128643	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.990771658718586	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.09629607200622559	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9785654358565807	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.003541886806488037	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.000959932804107666	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0016345381736755371	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.009873628616333008	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.003902614116668701	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9890885055065155	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01517641544342041	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0011534690856933594	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997272682376206	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0006161928176879883	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.1024128794670105	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00078582763671875	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.42178159952163696	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.358229398727417	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9839107114821672	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.007178246974945068	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8568847477436066	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0016585588455200195	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9947695932351053	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.998511899728328	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0011155009269714355	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0056362152099609375	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997246261045802	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.05566287040710449	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.17867118120193481	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.999095291190315	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006867468357086182	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9872372969985008	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004018306732177734	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.894384078681469	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3979828357696533	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.893508292734623	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.847710132598877	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0008780360221862793	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.009516596794128418	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.025398433208465576	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9963050689548254	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9450170658528805	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5438106954097748	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.1778630018234253	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0039893388748168945	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002938210964202881	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.015121042728424072	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006179153919219971	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997841006115777	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.005074620246887207	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.30487287044525146	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3490069508552551	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.14025652408599854	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00744938850402832	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0003935694694519043	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9984429643955082	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9986495531629771	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3187452554702759	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9508719407021999	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0016605854034423828	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.04939627647399902	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.09850716590881348	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001216113567352295	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6351753175258636	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.013032853603363037	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7700789719820023	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8757529854774475	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.027882635593414307	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002324998378753662	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.015425503253936768	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9282004684209824	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9831028543412685	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8847290053963661	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0033463239669799805	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3656129240989685	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0006268620491027832	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9972846119198948	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0010943412780761719	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.018900930881500244	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.037699222564697266	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0021800994873046875	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.034240663051605225	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00044614076614379883	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.997283277567476	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.4320378303527832	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9985694306669757	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9903868576511741	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.19364863634109497	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9857941307127476	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0005068778991699219	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9871724052354693	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0007594823837280273	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.37626737356185913	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9939578496851027	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.507634162902832	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002595961093902588	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.4129754900932312	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.944646280258894	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9682166911661625	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9996942490688525	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0020095109939575195	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00043147802352905273	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999526307510678	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001253366470336914	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8384256511926651	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0018107295036315918	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7955334633588791	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9953498868271708	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.08375507593154907	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7341358363628387	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.959180012345314	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8619287759065628	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001535177230834961	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9519452713429928	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.829652339220047	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9989073291653767	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0011683106422424316	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9964046434033662	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0033437013626098633	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9931650711223483	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9387322925031185	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9972330818418413	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9991085033398122	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9973148971330374	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00022035837173461914	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0015160441398620605	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8499687612056732	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.06639647483825684	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9130069017410278	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6495716273784637	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004054725170135498	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.810669407248497	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9974496068898588	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999657265070709	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0008584260940551758	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8082363158464432	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6160352826118469	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0001150369644165039	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999999999999919	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0001455545425415039	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002358675003051758	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0018846988677978516	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9975710012950003	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001879870891571045	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9947787327691913	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9878800697624683	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2299773097038269	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004121661186218262	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.790144070982933	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.016022861003875732	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9982754783704877	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.000674128532409668	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.007341444492340088	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.016624033451080322	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.004346370697021484	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9846657356247306	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0004037022590637207	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0013645291328430176	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001927018165588379	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9828945156186819	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9434153512120247	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.009129703044891357	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01844310760498047	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01633840799331665	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002030313014984131	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9968640657607466	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00043016672134399414	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.03408461809158325	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9500643983483315	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2157924771308899	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.010500490665435791	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9941208716481924	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9991407301858999	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.05553793907165527	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9988002511672676	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.49405694007873535	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0010436773300170898	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999999997440929	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01894843578338623	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.569182962179184	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008528649806976318	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9992810171097517	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9992164447321557	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0020270943641662598	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.09204983711242676	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2730977535247803	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.01484912633895874	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9393612332642078	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0029771924018859863	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00577235221862793	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2277367115020752	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0025410056114196777	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.978051396086812	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999501112179132	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5256653726100922	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9995270270155743	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5834253132343292	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.37477606534957886	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3072497248649597	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7430716156959534	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.014333784580230713	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.22927159070968628	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.012982070446014404	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.026715457439422607	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.918195903301239	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9992692365776747	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2798563241958618	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999899644053585	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9954218501225114	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9982808568747714	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9979318813420832	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999999909059198	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.16441255807876587	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8278524279594421	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0012279152870178223	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.99999898798103	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.7656186521053314	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9892034260556102	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8881095722317696	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.013432919979095459	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5580110549926758	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9891427308320999	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.43770086765289307	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.5695078372955322	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0008907914161682129	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9617638140916824	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0006155967712402344	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.999726721609477	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008163273334503174	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.25678324699401855	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0510595440864563	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001386404037475586	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.034856438636779785	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999998963941721	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.04962223768234253	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9911933662369847	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.06092977523803711	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9568067267537117	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.991863508708775	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8971112966537476	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0012722611427307129	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9228062108159065	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9173192828893661	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0008650422096252441	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999996926995323	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.2138635516166687	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.006728827953338623	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.002086341381072998	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8931390419602394	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6905013620853424	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9912582524120808	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.905385285615921	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.6292798221111298	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0008336305618286133	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997956895531388	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0042362213134765625	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00029581785202026367	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.4866257309913635	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9998048010311322	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999346713739214	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.20711183547973633	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0011678338050842285	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0033478140830993652	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9895959384739399	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.1781245470046997	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.005921840667724609	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999415201018564	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9983573814388365	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0007448792457580566	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00012731552124023438	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9821954183280468	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9988695468055084	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9607227109372616	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.33040088415145874	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.12646156549453735	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.44681328535079956	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999137769045774	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9985551906283945	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8744735866785049	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0035410523414611816	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.999623170326231	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.010135471820831299	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.03576016426086426	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001418471336364746	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0021629929542541504	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.8404824435710907	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9987326167756692	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9588588103652	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.10639059543609619	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.950392097234726	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9996402724354994	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0002295374870300293	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.99857392674312	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.001963794231414795	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0003104209899902344	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0015766620635986328	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9997685524722328	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.974361976608634	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9991303153219633	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.3533273935317993	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9984595048008487	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9999950506457935	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0249783992767334	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.016738057136535645	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.02607250213623047	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.9935298492200673	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.008455395698547363	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00040477514266967773	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0006093978881835938	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.943085353821516	0
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.011939585208892822	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.00020831823348999023	1
yC._+_FullyC._-_scaledNumbers_=_[5]	1	0.0018469691276550293	1
